index,LIST_OF_WORDS,POS,NEG,POS_TAG
5418,लड़ाई_का_मैदान,0,1,a
5419,लपेटने,0,1,a
5420,ललकार,0,1,a
5421,लाइसेंस,0,1,a
5422,लात,0,1,a
5423,लुच्चा,0,1,a
5424,लेक,0,1,a
5425,लोमड़ी,0,1,a
5426,वहमी,0,1,a
5427,वाइरस,0,1,a
5428,वापस_लौटें,0,1,a
5429,विधर्म,0,1,a
5430,विनियमन,0,1,a
5431,विभाजन,0,1,a
5432,विभाजनकारी,0,1,a
5433,विरोध_प्रदर्शन,0,1,a
5434,विरोधी_इजरायल,0,1,a
5435,विरोधी_कब्जे,0,1,a
5436,विरोधी_प्रसार,0,1,a
5437,विरोधी_सफेद,0,1,a
5438,विलुप्त_होने,0,1,a
5439,विल्स,0,1,a
5440,विशाल_चीज़,0,1,a
5441,विषमताओं,0,1,a
5442,विसंगति,0,1,a
5443,विस्मृति,0,1,a
5444,वीटो,0,1,a
5445,वैमनस्य,0,1,a
5446,वैराग्य,0,1,a
5447,वैरी,0,1,a
5448,वैष्णव,0,1,a
5449,व्यक्तित्व,0,1,a
5450,व्यवसाय,0,1,a
5451,व्यवस्थापत्र,0,1,a
5452,व्यसन,0,1,a
5453,शत्रु,0,1,a
5454,शरारत,0,1,a
5455,शरारती_तत्वों,0,1,a
5456,शर्म,0,1,a
5457,शर्मनाक_तरीके,0,1,a
5458,शर्मिंदगी,0,1,a
5459,शह,0,1,a
5460,शील,0,1,a
5461,शून्य,0,1,a
5462,शोभा,0,1,a
5463,संकरा,0,1,a
5464,संतुलन,0,1,a
5465,संदूषण,0,1,a
5466,संदेहवाद,0,1,a
5467,संन्यास,0,1,a
5468,संप्रदायवादी,0,1,a
5469,संयम,0,1,a
5470,संवेदना,0,1,a
5471,समांता,0,1,a
5472,समानता,0,1,a
5473,सम्मेलन,0,1,a
5474,सहनशीलता,0,1,a
5475,सहानुभूति_रहनेवाला,0,1,a
5476,सहानुभूतिपूर्ण,0,1,a
5477,सहायता,0,1,a
5478,सांस_लेने_में_तकलीफ,0,1,a
5479,सामयिक_मज़दूर,0,1,a
5480,सामान्यता,0,1,a
5481,साम्राज्यवादी,0,1,a
5482,सिर_दर्द,0,1,a
5483,सुरसुराहट,0,1,a
5484,सूअर,0,1,a
5485,सूत्र,0,1,a
5486,से_ग्रस्त_मरीजों_को,0,1,a
5487,सेट_अप,0,1,a
5488,सौम्यता,0,1,a
5489,स्तर,0,1,a
5490,स्वयं_सेवा,0,1,a
5491,स्वार्थपरता,0,1,a
5492,स्वीकारोक्ति,0,1,a
5493,हलचल,0,1,a
5494,हानि_पहुँचाता,0,1,a
5495,हार्ड_लाइनर,0,1,a
5496,हार्डबॉल,0,1,a
5497,हुड,0,1,a
5498,हेत्वाभास,0,1,a
5499,होड़,0,1,a
5500,अंतरिम_रूप_से,0,1,a
5501,अद्वितीयता_से,0,1,a
5502,अनजाने_से,0,1,a
5503,अनिच्छा_से,0,1,a
5504,अनिवार्य_रूप_से,0,1,a
5505,अनिश्चय_से,0,1,a
5506,अनिश्चित_काल_के_लिए,0,1,a
5507,अनिश्चितता_के_बादल,0,1,a
5508,अनुचित_तरीके,0,1,a
5509,अपवित्रता_से,0,1,a
5510,अप्रत्याशित_रूप_से,0,1,a
5511,अब,0,1,a
5512,अभी_तक,0,1,a
5513,अलंघनीय,0,1,a
5514,अल्पज्ञता_से,0,1,a
5515,अवैध_रूप_से,0,1,a
5516,असंभावना_से,0,1,a
5517,अहंकार_से,0,1,a
5518,आराम_से,0,1,a
5519,इसरो,0,1,a
5520,उबलना,0,1,a
5521,उबाते,0,1,a
5522,एहतियात_से,0,1,a
5523,कड़ाई_से,0,1,a
5524,कर्कश_ध्वनी,0,1,a
5525,कल्पनातीत,0,1,a
5526,गंभीरता_से,0,1,a
5527,गैर_जिम्मेदाराना,0,1,a
5528,घनी,0,1,a
5529,घूरते_से,0,1,a
5530,चमक_से,0,1,a
5531,चिकनाई_से,0,1,a
5532,ज़बरदस्ती_से,0,1,a
5533,तत्काल,0,1,a
5534,तुरंत,0,1,a
5535,तुरत-फुरत_शेर_कहकर,0,1,a
5536,तुरत-फुरत_शेर_कहा_हुआ,0,1,a
5537,तेज़ी_से,0,1,a
5538,दोषी_रूप_से,0,1,a
5539,धीरे-धीरे,0,1,a
5540,नाखुशी_से,0,1,a
5541,निरंतर,0,1,a
5542,निरर्थकता_से,0,1,a
5543,नीचता_से,0,1,a
5544,प्राणघातक_रूप_से,0,1,a
5545,बड़े_करीने,0,1,a
5546,बुद्धिहीन_से,0,1,a
5547,बेकार_में,0,1,a
5548,बेतकल्लुफ़,0,1,a
5549,बेहद,0,1,a
5550,भय_से,0,1,a
5551,भावुकतापूर्ण_नाटकीय_ढंग_से,0,1,a
5552,भूल_से,0,1,a
5553,मसख़रेपन_से,0,1,a
5554,मात्र,0,1,a
5555,रहस्यमय_तरीके,0,1,a
5556,लंबरूप_में,0,1,a
5557,लालसे_से,0,1,a
5558,विडंबना_यह_है_कि,0,1,a
5559,शब्दो_में,0,1,a
5560,शायद_ही,0,1,a
5561,संयोग_से,0,1,a
5562,सिर_पर,0,1,a
5563,सीधे,0,1,a
5564,स्र्काई_से,0,1,a
5565,हठीलेपन,0,1,a
5566,-अप_को_तोड़ने,0,1,a
5567,-बैक_लॉग_इन,0,1,a
5568,2-चेहरे,0,1,a
5569,2_का_सामना_करना_पड़ा,0,1,a
5570,अति_पीड़ा_देनेवाला,0,1,a
5571,अनुपस्थित_होनेवाला,0,1,a
5572,अनुशासनात्मक_सज़ा,0,1,a
5573,आरोप_लगा,0,1,a
5574,आलोचना_की,0,1,a
5575,उद्वेग_से,0,1,a
5576,उभयवृत्तिता,0,1,a
5577,एकाएक,0,1,a
5578,कठोरता_से,0,1,a
5579,कल्ला,0,1,a
5580,की_आलोचना,0,1,a
5581,की_निंदा_की,0,1,a
5582,की_शिकायत,0,1,a
5583,के_खिलाफ,0,1,a
5584,कैम,0,1,a
5585,कोई_खबर_नहीं,0,1,a
5586,कोसते,0,1,a
5587,क्रेप्स,0,1,a
5588,क्रोध_से,0,1,a
5589,क्लीषे,0,1,a
5590,खून_बह_रहा_है,0,1,a
5591,खेलों,0,1,a
5592,गुस्सा_दिलाती,0,1,a
5593,गुस्सा_दिलाना,0,1,a
5594,गोलमाल_करनेवाला,0,1,a
5595,घिनौने_रूप_में,0,1,a
5596,घिसा,0,1,a
5597,चरमराती,0,1,a
5598,चर्चा_हुई,0,1,a
5599,चोट_के_निशान,0,1,a
5600,छोटी_गाड़ी,0,1,a
5601,जंगल_वापस,0,1,a
5602,जलता,0,1,a
5603,जलती_हुई,0,1,a
5604,जला_दिया,0,1,a
5605,जवाबी_उत्पादक,0,1,a
5606,जीव,0,1,a
5607,झाई,0,1,a
5608,टकरा,0,1,a
5609,टिका_हुआ,0,1,a
5610,टूट_जाता_है,0,1,a
5611,डी_*_एम.एन.,0,1,a
5612,तंग_करती_है,0,1,a
5613,तांबे_का,0,1,a
5614,दुर्घटनाग्रस्त_हो_गया,0,1,a
5615,दुर्घटनाग्रस्त_होने,0,1,a
5616,धोखा_दिया,0,1,a
5617,धोखा_देता_है,0,1,a
5618,धोखा_देती_है,0,1,a
5619,ध्यान_केंद्रित,0,1,a
5620,नफ़रत_से,0,1,a
5621,पंगु,0,1,a
5622,पनीर_का,0,1,a
5623,परेशान_कर,0,1,a
5624,पार्टी_की_योजना_बनाई,0,1,a
5625,पीठ_में_दर्द,0,1,a
5626,पीठदर्द,0,1,a
5627,प्रतिमाएं,0,1,a
5628,बधिया,0,1,a
5629,बर्बर,0,1,a
5630,बी_एस,0,1,a
5631,बेवक़ूफ़,0,1,a
5632,बैक-लकड़ी,0,1,a
5633,बैठ_जाता_है,0,1,a
5634,बैल_----,0,1,a
5635,भटकते_हुए,0,1,a
5636,भय_व्याकुलता_से,0,1,a
5637,भयंकर_रूप,0,1,a
5638,भूलों,0,1,a
5639,मांदा,0,1,a
5640,मूर्खता_से,0,1,a
5641,मोज़री,0,1,a
5642,राड़,0,1,a
5643,विफल_हुआ,0,1,a
5644,विवादपूर्ण,0,1,a
5645,विस्मयकारी,0,1,a
5646,शिकायत_की,0,1,a
5647,संबंध_विच्छेद,0,1,a
5648,सस्ते_में,0,1,a
5649,सांड_****,0,1,a
5650,साथ_दुर्व्यवहार,0,1,a
5651,सुनसार_जंगल,0,1,a
5652,स्वीकार_किया,0,1,a
5653,स्वेच्छाचार,0,1,a
5654,हाय,0,1,a
5655,अंतर्निहित,0,0,a
5656,अक्षय,0,0,a
5657,अत्यधिक_टिकाऊ,0,0,a
5658,अनिवार्य,0,0,a
5659,अपरोक्ष,0,0,a
5660,अवगत,0,0,a
5661,अहिंसक,0,0,a
5662,उच्च,0,0,a
5663,उच्चस्तरीय,0,0,a
5664,उम्मीद_के_मुताबिक,0,0,a
5665,ओलिंपिक,0,0,a
5666,कुंजी,0,0,a
5667,केंद्रीय,0,0,a
5668,केवल,0,0,a
5669,खगोलीय,0,0,a
5670,खुला_समाप्त_हो_गया,0,0,a
5671,खुलासा,0,0,a
5672,गहन,0,0,a
5673,चिंतनशील,0,0,a
5674,ज्योतिष-संबंधी,0,0,a
5675,नवजात,0,0,a
5676,नाटकीय,0,0,a
5677,नाबालिग,0,0,a
5678,निष्कपट,0,0,a
5679,पड़ाव,0,0,a
5680,परिपूर्ण,0,0,a
5681,पूर्ण_पैमाने_पर,0,0,a
5682,प्रच्छन्न,0,0,a
5683,प्रतिरक्षा,0,0,a
5684,प्रत्यक्ष,0,0,a
5685,प्रधान,0,0,a
5686,प्रमाणित,0,0,a
5687,बढ़_रही_है,0,0,a
5688,बारंबार,0,0,a
5689,बिना_जाँचा,0,0,a
5690,बिल्कुल,0,0,a
5691,भरवां,0,0,a
5692,मजबूत_से_भी_उम्मीद_की,0,0,a
5693,महत्त्वपूर्ण_नतीज_पानेवाला,0,0,a
5694,मुख्य,0,0,a
5695,मुख्य_रूप_से,0,0,a
5696,लंबा,0,0,a
5697,वित्त_पोषित,0,0,a
5698,विद्वत्तापूर्ण,0,0,a
5699,विरल,0,0,a
5700,विश्लेषणात्मक,0,0,a
5701,व्यवस्थित,0,0,a
5702,व्यापक_आधार,0,0,a
5703,सर्वाधिक,0,0,a
5704,साफ़,0,0,a
5705,सीखना,0,0,a
5706,सुधारात्मक,0,0,a
5707,सुस्त,0,0,a
5708,सूचनात्मक,0,0,a
5709,अंतर,0,0,a
5710,अति_सूक्ष्म_अंतर,0,0,a
5711,अनुमान,0,0,a
5712,अभिव्यक्ति,0,0,a
5713,अवतार,0,0,a
5714,अहसास,0,0,a
5715,आउटलुक,0,0,a
5716,आकलन,0,0,a
5717,आधे_रास्ते,0,0,a
5718,आवश्यकताओं,0,0,a
5719,आश्रित,0,0,a
5720,आसन,0,0,a
5721,आस्था,0,0,a
5722,इरादा,0,0,a
5723,इरादों,0,0,a
5724,इशारों,0,0,a
5725,इस_बात_को_दोहराया,0,0,a
5726,उद्देश्य,0,0,a
5727,एहसास,0,0,a
5728,ओथडोक्सी,0,0,a
5729,कर्तव्य,0,0,a
5730,कल्पना,0,0,a
5731,कहानी,0,0,a
5732,कार्यकर्ता,0,0,a
5733,किले,0,0,a
5734,किशोरों,0,0,a
5735,कूटनीति,0,0,a
5736,के_विचार,0,0,a
5737,खाई,0,0,a
5738,खिलाड़ी,0,0,a
5739,गठबंधनों,0,0,a
5740,गीत,0,0,a
5741,चेतना,0,0,a
5742,छू,0,0,a
5743,ज़रूरत,0,0,a
5744,ज़ोर_देना,0,0,a
5745,जागरूकता,0,0,a
5746,ज्ञान,0,0,a
5747,झपकी,0,0,a
5748,झूला,0,0,a
5749,टिप्पणी,0,0,a
5750,टीकाकार,0,0,a
5751,डंडे,0,0,a
5752,ड्यूटी,0,0,a
5753,तत्परता,0,0,a
5754,दबावों,0,0,a
5755,दर्शाती,0,0,a
5756,दिखावट,0,0,a
5757,दिग्गज,0,0,a
5758,दृष्टिकोण,0,0,a
5759,दोहराती,0,0,a
5760,धारणा,0,0,a
5761,धारणाओं,0,0,a
5762,ध्यान_में_रखते,0,0,a
5763,नजरिए,0,0,a
5764,निर्णय,0,0,a
5765,निहित,0,0,a
5766,परिप्रेक्ष्य,0,0,a
5767,पहल,0,0,a
5768,पारदर्शक,0,0,a
5769,पारदर्शिता,0,0,a
5770,पूरा_समय,0,0,a
5771,प्रकृति,0,0,a
5772,प्रतिक्रिया,0,0,a
5773,प्रतिक्रियाओं,0,0,a
5774,प्रभुता,0,0,a
5775,प्रवृत्ति,0,0,a
5776,फिक्सर,0,0,a
5777,बयान,0,0,a
5778,बयानों,0,0,a
5779,बारीकियों,0,0,a
5780,बिंदु,0,0,a
5781,भौहें,0,0,a
5782,मंत्र,0,0,a
5783,मानसिकता,0,0,a
5784,मुद्रा,0,0,a
5785,यादें,0,0,a
5786,रवैया,0,0,a
5787,राय,0,0,a
5788,रुख,0,0,a
5789,विचार,0,0,a
5790,विरासत,0,0,a
5791,विशालता,0,0,a
5792,विश्वासों,0,0,a
5793,विषय_में,0,0,a
5794,संकेत,0,0,a
5795,संकेतों,0,0,a
5796,संबंधों,0,0,a
5797,संविधानों,0,0,a
5798,सट्टा,0,0,a
5799,सदृश,0,0,a
5800,समीक्षा,0,0,a
5801,सूचक,0,0,a
5802,सोच,0,0,a
5803,स्वभाव,0,0,a
5804,स्वयं_परीक्षा,0,0,a
5805,स्वर,0,0,a
5806,अनुपात_में,0,0,a
5807,काफी_हद_तक,0,0,a
5808,दृढ़ता_से,0,0,a
5809,पूरी_तरह_से,0,0,a
5810,प्रभावी_ढंग_से,0,0,a
5811,बहुत,0,0,a
5812,मूलरूप_में,0,0,a
5813,लाजि़मी,0,0,a
5814,विशेष_रूप_से,0,0,a
5815,शायद_ही_कभी,0,0,a
5816,अंत_में,0,0,a
5817,अधिकतर,0,0,a
5818,अन्त_में,0,0,a
5819,अन्य,0,0,a
5820,अब_तक,0,0,a
5821,अहा,0,0,a
5822,आभास,0,0,a
5823,आश्चर्य_की_बात_है,0,0,a
5824,इतना,0,0,a
5825,इस_प्रकार,0,0,a
5826,इसलिये,0,0,a
5827,इसी_तरह,0,0,a
5828,एचएम,0,0,a
5829,ऐसा,0,0,a
5830,ओह,0,0,a
5831,किसी_भी_तरह,0,0,a
5832,कुछ,0,0,a
5833,कुल_मिलाकर,0,0,a
5834,के_अतिरिक्त,0,0,a
5835,गठबंधन,0,0,a
5836,चहुंमुखी,0,0,a
5837,जाहिरा,0,0,a
5838,तथ्य,0,0,a
5839,तथ्यों,0,0,a
5840,तलाश_में,0,0,a
5841,दिखाई_देते_हैं,0,0,a
5842,नाटकीय_ढंग_से,0,0,a
5843,निश्चित_रूप_से,0,0,a
5844,पता_चलता_है,0,0,a
5845,परिचित,0,0,a
5846,पहचानने_योग्य,0,0,a
5847,प्रतीत,0,0,a
5848,प्रदर्शन,0,0,a
5849,फलस्वरूप,0,0,a
5850,फिर_भी,0,0,a
5851,मानना,0,0,a
5852,मालूम_होता_है,0,0,a
5853,मिमी,0,0,a
5854,मुमकिन_है,0,0,a
5855,मूल_रूप_से,0,0,a
5856,लगता_है,0,0,a
5857,लेकिन,0,0,a
5858,वास्तव_में,0,0,a
5859,विदित_है,0,0,a
5860,वैसे_भी,0,0,a
5861,संभवतः,0,0,a
5862,सकता_है,0,0,a
5863,हम्म,0,0,a
5864,हाँ,0,0,a
5865,हालांकि,0,0,a
5866,हैरत_की_बात_है,0,0,a
5867,अनुभूति,0,0,a
5868,अनुमान_करना,0,0,a
5869,आग_लगना,0,0,a
5870,आगम_करना,0,0,a
5871,आराधना_करना,0,0,a
5872,आशंका_करना,0,0,a
