,level_0,index,LIST_OF_WORDS,POS,NEG
16516,7892,,घिसकाना,0,0
16517,7893,,टसकाना,0,0
16518,7894,,हवाई_चप्पल,0,1
16519,7895,,स्लीपर,0,1
16521,7897,,फन्दा,0,0
16522,7898,,फँसौरी,0,0
16523,7899,,फँसरी,0,0
16525,7901,,बुताना,0,0
16526,7902,,पीलू,0,0
16527,7903,,फुटबाल,0,0
16528,7904,,फ़ुटबाल,0,0
16529,7905,,सोफा,0,0
16530,7906,,सोफ़ा,0,0
16531,7907,,कहिया,0,0
16532,7908,,तलवा,0,0
16533,7909,,तलुआ,0,0
16534,7910,,चरण_तल,0,0
16535,7911,,पदतल,0,0
16536,7912,,पादतल,0,0
16537,7913,,तला,0,0
16538,7914,,हुकुम,0,0
16539,7915,,फुलझड़ी,0,0
16540,7916,,फुलझरी,0,0
16541,7917,,क़लाबाज़ी,0,0
16542,7918,,कलाबाजी,0,0
16543,7919,,कलैया,0,0
16544,7920,,ढेंकली,0,0
16545,7921,,ढेंकुली,0,0
16546,7922,,ढेंकुर,0,0
16547,7923,,शीघ्रगामी_मोटर_नौका,0,0
16548,7924,,शीघ्रगामी_मोटर-नौका,0,0
16549,7925,,शीघ्रगामी_यंत्रचालित_नौका,0,0
16550,7926,,शीघ्रगामी_यांत्रिक_नौका,0,0
16551,7927,,गति_मापक,0,0
16552,7928,,गति_मापी,0,0
16553,7929,,स्पीडोमीटर,0,0
16554,7930,,तकला,0,0
16555,7931,,तकवा,0,0
16556,7932,,चरख़ा,0,0
16557,7933,,चरखा,0,0
16558,7934,,रहँटा,0,0
16559,7935,,थूकदानी,0,0
16560,7936,,उगलदान,0,0
16561,7937,,पीकदान,0,0
16562,7938,,पूगपात्र,0,0
16563,7939,,पूगपीठ,0,0
16564,7940,,अनादरणीय,1,0
16565,7941,,निरादरणीय,1,0
16566,7942,,असम्माननीय,1,0
16567,7943,,अमाननीय,1,0
16568,7944,,अपूजनीय,1,0
16569,7945,,अपूज्य,1,0
16570,7946,,समाधान्य,1,0
16571,7947,,समाधेय,1,0
16572,7948,,आरक्षित,0,0
16573,7949,,व्याससिद्ध,0,0
16574,7950,,अनारक्षित,0,0
16576,7952,,सम्माननीय,1,0
16577,7953,,समादरणीय,1,0
16578,7954,,सम्मान्य,1,0
16583,7959,,शालीन,1,0
16585,7961,,तमीजदार,1,0
16586,7962,,आचारवान्,1,0
16587,7963,,अनवर,1,0
16588,7964,,नसतालीक,1,0
16589,7965,,नसतालीक़,1,0
16591,7967,,उत्तरदायक,1,0
16592,7968,,जवाबदेह,1,0
16593,7969,,ज़िम्मेदार,1,0
16594,7970,,जिम्मेदार,1,0
16595,7971,,झ़िम्मेवार,1,0
16596,7972,,झिम्मेवार,1,0
16597,7973,,ताशपत्ता,0,0
16598,7974,,तासपत्ता,0,0
16599,7975,,तास_पत्ता,0,0
16600,7976,,ताश_पत्ता,0,0
16601,7977,,टोंटी,0,0
16602,7978,,पिचकारी,0,0
16603,7979,,पिचकी,0,0
16604,7980,,पचूका,0,0
16605,7981,,वस्ति,0,0
16606,7982,,वसंत,0,0
16607,7983,,बसंत,0,0
16608,7984,,ऋतुराज,0,0
16609,7985,,कुसुमाकर,0,0
16610,7986,,बसंत_ऋतु,0,0
16611,7987,,वसंत_ऋतु,0,0
16612,7988,,वसन्त,0,0
16613,7989,,बहार,0,0
16614,7990,,पिकप्रिय,0,0
16615,7991,,पिकानंद,0,0
16616,7992,,पिकानन्द,0,0
16617,7993,,माधव,0,0
16618,7994,,संकाय,0,0
16619,7995,,स्टाफ,0,0
16620,7996,,फैकल्टी,0,0
16621,7997,,मंच,0,0
16622,7998,,स्टेज,0,0
16623,7999,,स्टेशन,1,0
16624,8000,,मूर्ति,0,0
16625,8001,,मूरत,0,0
16626,8002,,बूत,0,0
16627,8003,,वाष्प_नौका,0,0
16628,8004,,अगिन_वोट,0,0
16629,8005,,वाष्प_पोत,0,0
16630,8006,,वाष्प_यान,0,0
16631,8007,,अगिन_बोट,0,0
16632,8008,,वाष्प_इंजन,0,0
16633,8009,,भाप_इंजन,0,0
16634,8010,,रोलर,0,0
16637,8013,,खेल_प्रदर्शन,0,1
16638,8014,,चालन-चक्का,0,0
16639,8015,,परिचालन-चक्का,0,0
16640,8016,,स्टेयरिंग_व्हील,0,0
16641,8017,,परिश्रावक,0,0
16642,8018,,स्थेटिसकोप,0,0
16643,8019,,रकाब,0,0
16644,8020,,पायरा,0,0
16645,8021,,सिलाई,0,0
16646,8022,,स्टोल,0,0
16647,8023,,गुठली,0,0
16648,8024,,कुसली,0,0
16649,8025,,अँठली,0,0
16650,8026,,आँठी,0,0
16651,8027,,अंठी,0,0
16652,8028,,झाड़ा_फिरना,0,1
16653,8029,,पाखाना_करना,0,1
16654,8030,,पाख़ाना_करना,0,1
16655,8031,,टट्टी_करना,0,1
16656,8032,,दिशा_मैदान_करना,0,1
16657,8033,,चलनी,0,0
16658,8034,,झंझरी,0,0
16660,8036,,छाननी,0,0
16661,8037,,तंतु_वाद्य,0,0
16662,8038,,तंत्री_वाद्य,0,0
16663,8039,,तार_वाद्य,0,0
16664,8040,,तंत_वाद्य,0,0
16665,8041,,तत_वाद्य,0,0
16666,8042,,तंतुवाद्य,0,0
16667,8043,,स्कीइंग,0,0
16668,8044,,स्किंग,0,0
16669,8045,,फूली,0,0
16670,8046,,फूल,0,0
16671,8047,,अध्ययन,0,0
16672,8048,,पठन,0,0
16673,8049,,ज्ञानार्जन,0,0
16674,8050,,पढ़ाई,0,0
16675,8051,,अधीती,0,0
16676,8052,,अधिगमन,0,0
16677,8053,,खूँटी,0,0
16678,8054,,ठूँठी,0,0
16679,8055,,सेट,0,0
16680,8056,,सूटिंग,0,0
16681,8057,,धूपघड़ी,0,0
16682,8058,,छाया_यंत्र,0,0
16683,8059,,नरयंत्र,0,0
16684,8060,,स्नान,0,0
16685,8061,,नहान,0,0
16686,8062,,धूप_स्नान,0,0
16687,8063,,आतपस्नान,0,0
16688,8064,,धूप-स्नान,0,0
16689,8065,,स्वेटर,0,0
16690,8066,,स्वैटर,0,0
16691,8067,,झूम,0,0
16692,8068,,तलवार,0,0
16693,8069,,तेग,0,0
16694,8070,,शायक,0,0
16695,8071,,करवाल,0,0
16696,8072,,करबाल,0,0
16697,8073,,असि,0,0
16698,8074,,शमशेर,0,0
16699,8075,,शमसेर,0,0
16700,8076,,शमशीर,0,0
16701,8077,,शमसीर,0,0
16702,8078,,सुजड़,0,0
16703,8079,,धाराधर,0,0
16704,8080,,धजबड़,0,0
16705,8081,,दमजोड़ा,0,0
16706,8082,,बीजल,0,0
16707,8083,,गुप्ती,0,1
16708,8084,,इंजैक्शन,0,0
16709,8085,,इंजैकशन,0,0
16710,8086,,इंजेक्शन,0,0
16711,8087,,तरीके_से,0,1
16712,8088,,तरतीब_से,0,1
16713,8089,,क़रीने_से,0,1
16714,8090,,करीने_से,0,1
16715,8091,,व्यवस्थापूर्वक,0,1
16716,8092,,व्यवस्थिततः,0,1
16717,8093,,क़रीनावार,0,1
16718,8094,,करीनावार,0,1
16719,8095,,टिकिया,0,0
16720,8096,,टिक्की,0,0
16721,8097,,बट्टी,0,0
16722,8098,,मेज़पोश,0,0
16723,8099,,मेजपोश,0,0
16724,8100,,सुफरा,0,0
16725,8101,,ताजमहल,1,0
16726,8102,,डफली,0,0
16727,8103,,दायरा,0,0
16728,8104,,तंदूर,0,0
16729,8105,,टैंकर,0,0
16730,8106,,माप-पट्टी,0,0
16731,8107,,फ़ोन,0,0
16732,8108,,फोन,0,0
16733,8109,,टेलिफोन,0,0
16734,8110,,टेलिफ़ोन,0,0
16735,8111,,दूरभाष,0,0
16736,8112,,टेलिफ़ून,0,0
16737,8113,,टेलिफून,0,0
16738,8114,,टेलीफोन,0,0
16739,8115,,दूरध्वनि,0,0
16740,8116,,दूर-ध्वनि,0,0
16741,8117,,रिसीवर,0,0
16742,8118,,रिसीवॅर,0,0
16743,8119,,धनुर्विद्या,0,0
16744,8120,,तीरंदाज़ी,0,0
16745,8121,,बाण_विद्या,0,0
16746,8122,,तीरंदाजी,0,0
16747,8123,,कनपटी,0,0
16748,8124,,कर्णपटी,0,0
16749,8125,,शंख,0,0
16750,8126,,गंडमंडल,0,0
16751,8127,,गण्डमण्डल,0,0
16752,8128,,गंडस्थल,0,0
16753,8129,,गण्डस्थल,0,0
16754,8130,,परिवहन_स्थल,1,0
16755,8131,,परखनली,0,0
16756,8132,,तापमापी,0,0
16757,8133,,थर्मामीटर,0,0
16758,8134,,तापमापक_यंत्र,0,0
16759,8135,,अंगुश्ताना,0,0
16760,8136,,वस्तु,0,0
16761,8137,,चीज़,0,0
16762,8138,,चीज,0,0
16763,8139,,तसमा,0,0
16764,8140,,तस्मा,0,0
16765,8141,,सिंहासन,0,0
16766,8142,,राजगद्दी,0,0
16767,8143,,राजसिंहासन,0,0
16768,8144,,तख्त,0,0
16769,8145,,तख़्त,0,0
16770,8146,,तख्ता,0,0
16771,8147,,तख़्ता,0,0
16772,8148,,टाइमर,0,0
16773,8149,,काल-समंजक,0,0
16774,8150,,समय-नियामक,0,0
16775,8151,,काल_समंजक,0,0
16776,8152,,समय_नियामक,0,0
16777,8153,,टिंचर,0,0
16778,8154,,चमकदमक,0,0
16779,8155,,तड़क-भड़क,0,0
16780,8156,,तड़कभड़क,0,0
16781,8157,,टोस्टर,0,0
16782,8158,,पुष्टई,0,0
16783,8159,,दाँत,1,0
16784,8160,,दंत,1,0
16785,8161,,रदन,1,0
16786,8162,,रद,1,0
16787,8163,,टूथब्रश,0,0
16788,8164,,टूथ-ब्रश,0,0
16789,8165,,टूथ_ब्रश,0,0
16790,8166,,टूथ_पेस्ट,0,0
16791,8167,,टूथपेस्ट,0,0
16792,8168,,पेस्ट,0,0
16793,8169,,दँतखोदनी,0,0
16794,8170,,दँतखुदनी,0,0
16795,8171,,दँतकुरेदनी,0,0
16796,8172,,दंत-मंजन,0,0
16797,8173,,दंतमंजन,0,0
16798,8174,,दन्त-मंजन,0,0
16799,8175,,दन्तमंजन,0,0
16800,8176,,मंजन,0,0
16801,8177,,टूथपाउडर,0,0
16802,8178,,टूथ_पाउडर,0,0
16803,8179,,अंगोछी,0,0
16804,8180,,अँगोछी,0,0
16805,8181,,गमछी,0,0
16806,8182,,मीनार,0,0
16807,8183,,धरहरा,0,0
16808,8184,,खोजी,0,0
16809,8185,,खोजू,0,0
16810,8186,,पटरी,0,0
16811,8187,,रेल_पटरी,0,0
16812,8188,,रेल_पथ,0,0
16813,8189,,रेलवे_लाइन,0,0
16814,8190,,ट्रैक्टर,0,0
16815,8191,,टेक्टर,0,0
16816,8192,,प्रशिक्षण,0,0
16817,8193,,प्रशिक्षा,0,0
16818,8194,,ट्रांसफार्मर,0,0
16819,8195,,ट्रांसफ़ॉर्मर,0,0
16820,8196,,ट्रान्सफार्मर,0,0
16821,8197,,ट्रान्सफ़ॉर्मर,0,0
16822,8198,,परिणामित्र,0,0
16823,8199,,मछमारी,0,0
16824,8200,,मच्छीमारी,0,0
16825,8201,,माहीगिरी,0,0
16826,8202,,कोशागार,0,0
16827,8203,,कोष,0,0
16828,8204,,भंडार,0,0
16829,8205,,भण्डार,0,0
16830,8206,,ख़ज़ाना,0,0
16831,8207,,खजाना,0,0
16832,8208,,खज़ाना,0,0
16833,8209,,तिपतिया,0,0
16834,8210,,तिपत्ती,0,0
16835,8211,,खंदक,0,0
16836,8212,,त्रिशूल,0,0
16837,8213,,त्रिशिख,0,0
16838,8214,,त्रिशीर्षक,0,0
16839,8215,,पिनाक,0,0
16840,8216,,तिपाई,0,0
16841,8217,,त्रिपादिका,0,0
16842,8218,,करनी,0,0
16843,8219,,कन्नी,0,0
16844,8220,,करणी,0,0
16845,8221,,अधोमार्ग,0,0
16846,8222,,टनल,0,0
16847,8223,,टनेल,0,0
16848,8224,,बोगदा,0,0
16849,8225,,टरबाइन,0,1
16850,8226,,टरबाईन,0,1
16851,8227,,टरबाइन_मशीन,0,1
16852,8228,,टरबाईन_मशीन,0,1
16853,8229,,बुर्ज,0,0
16854,8230,,बुर्ज़,0,0
16855,8231,,टंकण-यंत्र,0,0
16856,8232,,टाइपराइटर,0,0
16857,8233,,टाइप-राइटर,0,0
16858,8234,,अतिसूक्ष्मदर्शी,0,0
16859,8235,,छतरी,0,0
16860,8236,,छोटा_छाता,0,0
16861,8237,,वरदी,0,0
16863,8239,,परिच्छद,0,0
16864,8240,,यूनिफार्म,0,0
16865,8241,,गणवेश,0,0
16866,8242,,ऊपरी_बर्थ,1,0
16867,8243,,ऊपरी_सीट,1,0
16868,8244,,मूत्रालय,0,0
16869,8245,,पेशाबखाना,0,0
16870,8246,,पेशाब_घर,0,0
16871,8247,,घड़ा,0,0
16872,8248,,घट,0,0
16873,8249,,कलश,0,0
16874,8250,,कलशा,0,0
16875,8251,,कलसा,0,0
16876,8252,,घैला,0,0
16877,8253,,खेल-कूद,0,0
16878,8254,,क्रीड़ा,0,0
16879,8255,,परिवर्तित_रूप,0,1
16880,8256,,वार्निश,0,0
16881,8257,,लुक,0,0
16882,8258,,फूलदान,0,0
16883,8259,,गुलदान,0,0
16884,8260,,वैसलिन,0,0
16885,8261,,आगमन,0,0
16886,8262,,आवक,0,0
16887,8263,,सवारी_गाड़ी,0,0
16888,8264,,मखमली,0,0
16890,8266,,वायलिन,0,0
16891,8267,,बेला,0,0
16892,8268,,बालीबाल,0,0
16893,8269,,वालीबाल,0,0
16894,8270,,वौलीबाल,0,0
16895,8271,,वॉलीबॉल,0,0
16896,8272,,दंडिका,0,0
16897,8273,,लकुट,0,0
16899,8275,,दिक्क़त,0,0
16900,8276,,दिक्कत,0,0
16901,8277,,बटुआ,0,0
16902,8278,,बटुवा,0,0
16903,8279,,पर्स,0,0
16904,8280,,चौकसी_मीनार,0,0
16905,8281,,निरीक्षण_मीनार,0,0
16906,8282,,पर्यवेक्षण_मीनार,0,0
16907,8283,,चौकसी_धरहरा,0,0
16908,8284,,निरीक्षण_धरहरा,0,0
16909,8285,,पर्यवेक्षण_धरहरा,0,0
16910,8286,,अनुवा,0,0
16911,8287,,पनचक्की,0,0
16912,8288,,टट्टर,0,0
16913,8289,,टट्टी,0,0
16914,8290,,टाटर,0,0
16915,8291,,ठटरी,0,0
16916,8292,,ठाठ,0,0
16917,8293,,ठाटर,0,0
16918,8294,,ठाठर,0,0
16919,8295,,धर्मकाँटा,0,0
16920,8296,,धरमकाँटा,0,0
16921,8297,,बावज़ूद,0,0
16923,8299,,बाद_भी,0,0
16924,8300,,चक्र,0,0
16925,8301,,चक्का,0,0
16926,8302,,सिल्ली,0,0
16927,8303,,कुरंड_पत्थर,0,0
16930,8306,,हंटर,0,0
16931,8307,,साँटा,0,0
16932,8308,,चुटक,0,0
16933,8309,,सीटी,0,0
16934,8310,,सफ़ेदा,0,0
16935,8311,,सफेदा,0,0
16936,8312,,सफ़ेदी,0,0
16937,8313,,सफेदी,0,0
16938,8314,,विकेट,0,0
16940,8316,,कूक,0,0
16941,8317,,चाबी,0,0
16942,8318,,सुषिर_वाद्य,0,0
16943,8319,,सुषिर,0,0
16944,8320,,शुषिर,0,0
16945,8321,,शुषिर_वाद्य,0,0
16946,8322,,ओष्ठ_वाद्य,0,0
16947,8323,,फूँक_वाद्य,0,0
16948,8324,,फूँकवाद्य,0,0
16949,8325,,मुख_वाद्य,0,0
16950,8326,,श्वास_वाद्य,0,0
16951,8327,,सौषिर,0,0
16952,8328,,खिड़की,0,0
16953,8329,,तार,0,0
16954,8330,,तंत्री,0,0
16955,8331,,तन्त्री,0,0
16956,8332,,तंत,0,0
16957,8333,,कटघरा,0,0
16958,8334,,कटहरा,0,0
16959,8335,,कठघरा,0,0
16961,8337,,वन्यतापूर्ण,0,0
16963,8339,,गुस्ताख़,1,0
16964,8340,,सरचढ़ा,1,0
16968,8344,,नवीनीकृत,1,0
16970,8346,,ग़रीब,0,1
16973,8349,,दीन,0,1
16974,8350,,धनहीन,0,1
16975,8351,,छुद्र,0,1
16978,8354,,असमृद्ध,0,1
16979,8355,,असंपन्न,0,1
16980,8356,,धनधान्यहीन,0,1
16981,8357,,विपन्न,0,1
16982,8358,,दीनहीन,0,1
16983,8359,,बेचारा,0,1
16984,8360,,मुफ़लिस,0,1
16985,8361,,मुफलिस,0,1
16986,8362,,आजिज़,0,1
16987,8363,,आजिज,0,1
16988,8364,,अकिंचन,0,1
16989,8365,,अनाढ्य,0,1
16990,8366,,असम्पन्न,0,1
16991,8367,,रंक,0,1
16992,8368,,तंगहाल,0,1
16993,8369,,अनिभ्य,0,1
16994,8370,,तंगदस्त,0,1
16995,8371,,विधन,0,1
16996,8372,,बपुरा,0,1
16997,8373,,बापुरा,0,1
16998,8374,,मिसकिन,0,1
16999,8375,,मिस्किन,0,1
17000,8376,,मिसकीन,0,1
17001,8377,,साधनहीन,0,1
